angle_deg
72.40159895179602
72.78591024591577
73.12028002864167
73.40198740485391
73.68548622350005
73.83466732235689
74.04996964418262
74.28903648726862
74.97252329586638
75.54039981857113
75.96507956098293
76.28751705384263
76.4802866642969
76.53967154674251
76.57657429612505
76.64966940771683
76.69606673407333
76.73335140316146
76.81483718801701
76.8710949847881
77.08455612871478
77.21991621240852
77.26917926074714
77.24729523721248
77.18304137301402
77.21941480192237
77.23886848968988
77.36743590610229
77.50024150365618
77.57635445798917
77.59148023127892
77.58554164977033
77.48759600307301
77.37346113999871
77.27385191994642
77.1449172846589
77.0079617932638
76.91886796888537
76.8134188612571
76.77518394195675
76.64967477141607
76.56981080624149
76.40621319026798
76.22197561595038
76.12032913061728
76.07224506370721
76.06616156973939
76.07214690778198
76.03585511243449
75.94124183293331
75.77269004679755
75.5726674005956
75.36418908129531
75.15240523000995
74.86585838181907
74.67497299132629
74.46444767261085
74.27103379328958
74.11303923108534
73.87505689595469
73.52498844269451
73.13258806985687
72.8243248150402
72.53135622800954
72.25029293701357
72.05604528039743
71.87510203452484
71.68342119362683
71.5257839264143
71.35654050714697
71.19665528578417
71.04325114287053
70.56118365157857
70.06680579596241
69.5270470288823
69.0241193653759
68.49464621525863
67.88575463526286
66.83414431414468
65.13329446794961
63.02835351631546
60.61347218971969
58.17213086557285
55.65188901525431
53.23525326220317
50.81801492090392
48.38949265801648
46.194968904725954
44.01682871571518
41.950887308940594
39.94807485183344
37.56093981281185
35.181366566121994
33.16341188026672
31.798449100709547
29.994059508148496
27.920404959842983
25.887700546155486
23.669895339241293
21.366738558252848
19.039369268517532
16.702918732975263
14.453475912060469
12.027242813059956
9.56423317513719
7.278569545318703
5.254997863442156
3.293417388636726
1.301940805794004
359.3104456286856
357.7005488184365
356.4766530195759
355.27531039991675
354.4350254110184
353.6600826158382
352.8804473710438
351.93837747993484
351.0558869938286
350.3451904123061
349.6544784343999
348.89957240694076
348.1302832132423
347.4787655259064
346.8506100216366
346.26718533293376
345.6061702929882
344.8330561329544
343.9943186878502
343.13910900465436
342.2861234824028
341.54925079316575
341.0382196934893
340.5064035361733
340.04750918213176
339.59756551233403
339.11343605113694
338.6264864981593
338.02794604415516
337.62755519965754
337.22159428863756
337.0111544532926
336.75251202172825
336.45727591219173
336.20148164948984
335.9853750452733
335.75872240429715
335.4764456794308
335.215727303874
334.9328879783657
334.74644876024
334.3904165286829
333.9376755644826
333.62903856842564
333.0952983323958
332.5913390954719
332.1246363045558
331.7927668142871
331.50165604485994
331.25909319012715
330.9053297573313
330.5285142846171
330.25392675435984
329.935968332542
329.74986243285286
329.66061872782404
329.95168738448774
330.39056287794415
330.7409518920318
331.2016207653569
331.6213909452546
332.05042414742155
332.50861721472876
333.0037224562857
333.4482850380949
333.9971595493353
334.5654325293683
335.05868717902774
335.6030254543581
336.0158689207238
336.27641458741806
336.31567795188386
336.3042374614949
336.22194507818386
336.10623627133606
335.97456839721735
335.76495827928113
335.3685103356051
334.972276229722
334.55869578341577
334.1049287696965
333.56044345660155
333.058458888582
332.716146644601
332.374450531274
331.81925417345735
331.47928761330195
331.0790607188093
330.78268894382137
330.58090120719976
330.40747195288327
330.346101755824
330.511755025758
330.6624210072835
330.8686534467633
331.106276793525
331.4310976841256
331.8079840585449
332.04255109263124
332.2308583439269
332.6356527478687
332.90757079748477
333.1648359962447
333.4283921705782
333.55290852666536
333.77351776716023
333.9158585805286
334.0267832312144
334.16657396760405
334.24124119875114
334.35385386347616
334.5068774484861
334.7929716267387
335.03789757231453
335.3879237158828
335.7471383808108
336.2529757630056
337.1691119297268
338.43001115750843
339.6500130131499
340.78603081969646
342.0626718796585
343.4135979519386
344.7624820973643
346.21560700854064
347.5233117922504
349.31152569400535
352.43458499138563
356.3579556912578
0.5555442934619919
4.995547833343721
9.617852629085917
14.038415517284989
18.394426681069376
22.8294642570973
27.288723663014082
31.732243547455084
35.91922053032101
40.253088364832365
45.54312492059927
51.68645602889325
56.61710903262423
60.31421254171869
63.32817159774066
66.01624720755126
68.5424794483784
70.91729050991341
73.55331474961758
75.89625965028216
78.17718684225565
80.46728559792456
82.5423506038515
84.00336551158233
85.58953836065984
86.22338615198771
86.04874069551636
85.68444628775177
85.17813701341493
84.62536762228359
84.1236475657966
83.46045881785068
82.48590503129378
80.84554612923927
79.26329361270308
77.79103919392855
76.29529006103564
74.99146208304757
74.12277673675976
73.20514150409508
72.06133168543386
70.55148373796419
68.95049864639412
67.21525825584791
65.42803541852106
63.51574163971907
62.04859968145843
60.86136005338028
60.17142620442826
60.13969547099924
60.26290004293372
60.37396827420355
60.633583456788415
60.90835912587039
61.28785359680529
62.025107107325994
63.22798217522683
64.38730053184759
65.76811234142826
67.2751888721844
68.86918309731999
70.36426205190122
71.9963244427417
73.51220055166903
74.48401394768678
75.14531683132708
75.80041958983503
76.38209610993243
76.9321767102872
77.39041934498914
77.76450867887706
78.18822890235327
78.69923848156674
79.10621206875925
79.38560866113721
79.60227729319536
79.68567083945663
79.59529459412835
79.53498413647134
79.55073447250413
79.808448012302
80.09162999959085
80.32563503723185
80.68749263641564
81.3126762644876
81.94472077456595
82.53059470414047
83.11895240472933
83.70928956306426
84.27971105101426
84.66451342543542
85.05589390720604
85.41258504784071
85.70404355914002
85.85671781053571
85.92122317681083
85.87788676732902
85.73216716963361
85.1765360991335
84.3387423314174
82.1672170305144
79.2172814589012
75.79933024956489
72.26363960782169
68.53867975664627
65.07760155004416
61.721831061930175
58.4734320533525
55.50026286430307
52.737828989202285
50.09395742463215
47.559821929625855
45.051502079782836
42.96301076063651
40.90026006336103
39.95711762498149
39.76209557796511
39.920185953215366
40.334587272666056
40.91300216162415
41.51086187504444
42.0760176751204
42.647548138678815
43.046088759167105
43.35857710042467
43.67605370268768
43.973957468299886
44.357354471954636
44.65868392377979
45.006732338377844
45.23137050078071
45.45251767251847
45.82730445647525
46.096259462031696
46.35022363121345
46.5366382497337
46.7438066447196
46.9500148218811
47.18484133736837
47.40105620789109
47.604491501016014
47.86000854698767
48.144459890420535
48.41852758922931
